role,p,mor,ks,n,val,se
Liar,0.5,6,0,100,5.03000334658492,0.10915032341452788
Liar,0.5,6,1,100,4.768421917381701,0.11519055820650699
Liar,0.5,6,2,100,4.667426060885655,0.11447535536267199
Liar,0.5,6,3,100,4.739770550756854,0.1065662724585111
Liar,0.5,6,4,100,4.980206030354035,0.09302555530544812
Liar,0.5,6,5,100,5.4311996677298735,0.07411803834982988
Liar,0.5,6,6,100,6.104046800567578,0.05119894436796461
Liar,0.5,6,7,100,6.951309866583806,0.027830484082937652
Liar,0.5,6,8,100,7.894247496119333,0.008873536280269979
Liar,0.5,6,9,100,8.885141168926637,0.004974544974359505
Liar,0.5,6,10,100,9.890901378637638,0.01103208916077758
Detector2,0.5,6,0,100,0.735134863133499,0.01947115961391907
Detector2,0.5,6,1,100,0.6361114911345956,0.02314736619811169
Detector2,0.5,6,2,100,0.4520567600389495,0.024770144574203713
Detector2,0.5,6,3,100,0.29031383182534337,0.02060317108762296
Detector2,0.5,6,4,100,0.21106821240466397,0.016651842211696362
Detector2,0.5,6,5,100,0.20398701040856537,0.01623763099931412
Detector2,0.5,6,6,100,0.24957641993727311,0.0187288030548567
Detector2,0.5,6,7,100,0.33187892599644886,0.022173530447589247
Detector2,0.5,6,8,100,0.4493877517073683,0.024743840032276497
Detector2,0.5,6,9,100,0.5234560567985462,0.024944981339946336
Detector2,0.5,6,10,100,0.5517911966398796,0.024731767195060934
Detector,0.5,7,0,100,0.3739511176887063,0.023411167926807367
Detector,0.5,7,1,100,0.4086696980361251,0.024165877594318742
Detector,0.5,7,2,100,0.3814562632533426,0.02359473824781392
Detector,0.5,7,3,100,0.3362005766099038,0.0223169748897072
Detector,0.5,7,4,100,0.31686013903756977,0.021645979132666172
Detector,0.5,7,5,100,0.33431725669989054,0.022254922857255003
Detector,0.5,7,6,100,0.3956493982472641,0.02391109519138419
Detector,0.5,7,7,100,0.5022228882413459,0.02499950587678665
Detector,0.5,7,8,100,0.6361908456611083,0.02314520535581122
Detector,0.5,7,9,100,0.7376134706612975,0.019353983856029273
Detector,0.5,7,10,100,0.7891608135295743,0.016638602391891473
Liar,0.5,7,0,100,4.8644330942630996,0.10842422557090088
Liar,0.5,7,1,100,4.5876677866209326,0.11268864874709546
Liar,0.5,7,2,100,4.497610754093234,0.10904278697274208
Liar,0.5,7,3,100,4.59684907217489,0.09798033841990825
Liar,0.5,7,4,100,4.878948987930413,0.08220297236324837
Liar,0.5,7,5,100,5.375899104489706,0.06284819631888978
Liar,0.5,7,6,100,6.084952931546452,0.04166250477612211
Liar,0.5,7,7,100,6.953833427918932,0.021757990411708835
Liar,0.5,7,8,100,7.910308393139,0.006756969003881288
Liar,0.5,7,9,100,8.90628125043091,0.003945720737164209
Liar,0.5,7,10,100,9.915377820312035,0.007970038317987992
Detector2,0.5,7,0,100,0.6718945355064998,0.02204522686630047
Detector2,0.5,7,1,100,0.5699574638612425,0.024510595325010296
Detector2,0.5,7,2,100,0.38917906601485763,0.02377187205906607
Detector2,0.5,7,3,100,0.24089287020160874,0.018286349528763964
Detector2,0.5,7,4,100,0.17468628482745358,0.014417098672063536
Detector2,0.5,7,5,100,0.17394723925477792,0.014368959721041897
Detector2,0.5,7,6,100,0.2217120296982883,0.017255580558535363
Detector2,0.5,7,7,100,0.3073181146027316,0.02128736910397539
Detector2,0.5,7,8,100,0.42476317546281556,0.024433942023356088
Detector2,0.5,7,9,100,0.5039458855783396,0.024998442998700264
Detector2,0.5,7,10,100,0.5270852044468517,0.024926639170007224
Detector,0.5,8,0,100,0.3389745618117985,0.022407080825629772
Detector,0.5,8,1,100,0.3668840960440742,0.02322801561139967
Detector,0.5,8,2,100,0.34189369786514695,0.022500239722524254
Detector,0.5,8,3,100,0.30341153061390647,0.021135297370443295
Detector,0.5,8,4,100,0.2878337165606814,0.02049854681715467
Detector,0.5,8,5,100,0.30349105307184393,0.021138423377718714
Detector,0.5,8,6,100,0.35889091368087744,0.023008822575818242
Detector,0.5,8,7,100,0.4619141109042647,0.024854946505178735
Detector,0.5,8,8,100,0.5874666524345215,0.024234958471189862
Detector,0.5,8,9,100,0.6780220421850074,0.021830815249627943
Detector,0.5,8,10,100,0.7265939495656168,0.01986551820202547
Liar,0.5,8,0,100,4.976831380734907,0.1415154100033763
Liar,0.5,8,1,100,4.710385190510549,0.14630047185254286
Liar,0.5,8,2,100,4.632485359714749,0.14070432291262155
Liar,0.5,8,3,100,4.736736602147993,0.1260896853293211
Liar,0.5,8,4,100,5.020525807314838,0.10494157312357029
Liar,0.5,8,5,100,5.507166895706631,0.07877936323048569
Liar,0.5,8,6,100,6.187243840513313,0.050855801287142545
Liar,0.5,8,7,100,7.01892493971718,0.025659439028847125
Liar,0.5,8,8,100,7.941768447299888,0.007337356946538786
Liar,0.5,8,9,100,8.914901349917681,0.004153326498591398
Liar,0.5,8,10,100,9.913683578036638,0.008610683567751994
Detector2,0.5,8,0,100,0.5985166500705578,0.024029446965887526
Detector2,0.5,8,1,100,0.5004072400444118,0.024999983415554622
Detector2,0.5,8,2,100,0.33137151621437744,0.0221564434456162
Detector2,0.5,8,3,100,0.20146196189192517,0.016087503980258166
Detector2,0.5,8,4,100,0.14770031957542204,0.012588493517274025
Detector2,0.5,8,5,100,0.15128182242065727,0.0128395632625742
Detector2,0.5,8,6,100,0.1975101247729181,0.015849987538510444
Detector2,0.5,8,7,100,0.272241395239853,0.019812601795771115
Detector2,0.5,8,8,100,0.3769652597058722,0.023486245268075655
Detector2,0.5,8,9,100,0.46668523316047633,0.02488901263104282
Detector2,0.5,8,10,100,0.4880462924526149,0.024985710887587158
Detector,0.5,9,0,100,0.33037646926766445,0.022122785782189642
Detector,0.5,9,1,100,0.3528888837507045,0.022835831947588627
Detector,0.5,9,2,100,0.3260132184463556,0.021972859984460445
Detector,0.5,9,3,100,0.29126892290792006,0.02064313374559802
Detector,0.5,9,4,100,0.2793954832537874,0.020133364719117
Detector,0.5,9,5,100,0.2955402842202783,0.02081962246232754
Detector,0.5,9,6,100,0.3489165606810323,0.022717379436355177
Detector,0.5,9,7,100,0.45252973552327286,0.024774657399050957
Detector,0.5,9,8,100,0.5862465972627181,0.02425615244606025
Detector,0.5,9,9,100,0.6747780958389233,0.021945261721492013
Detector,0.5,9,10,100,0.727440361591125,0.019827088191929833
Liar,0.5,9,0,100,4.8058249142831615,0.12109688131034022
Liar,0.5,9,1,100,4.517755086910019,0.12187977383677077
Liar,0.5,9,2,100,4.433158270486874,0.11367152933173277
Liar,0.5,9,3,100,4.5442343875899205,0.09856103962023748
Liar,0.5,9,4,100,4.857777530740145,0.07898907725091922
Liar,0.5,9,5,100,5.389691565856329,0.056919922152276405
Liar,0.5,9,6,100,6.116709216499513,0.035310352469930584
Liar,0.5,9,7,100,6.987969010067739,0.017207539752704195
Liar,0.5,9,8,100,7.941624313862965,0.004772364962827301
Liar,0.5,9,9,100,8.9317883672686,0.0027762540749662864
Liar,0.5,9,10,100,9.937946611478408,0.005331760903302817
Detector2,0.5,9,0,100,0.5336099548441363,0.024887037093537512
Detector2,0.5,9,1,100,0.4437986861696951,0.024684141232374758
Detector2,0.5,9,2,100,0.28837581856561134,0.020521520583222493
Detector2,0.5,9,3,100,0.17280123570729986,0.014294096864533003
Detector2,0.5,9,4,100,0.12723106143858312,0.01110433184437946
Detector2,0.5,9,5,100,0.1329842652701756,0.011529945046072717
Detector2,0.5,9,6,100,0.1793977254357517,0.014721418154423033
Detector2,0.5,9,7,100,0.25923370044424426,0.01920315889982281
Detector2,0.5,9,8,100,0.35345055994367014,0.022852326161917617
Detector2,0.5,9,9,100,0.45181218738630047,0.024767793471550698
Detector2,0.5,9,10,100,0.4864669913078144,0.024981685767573723
Detector,0.5,10,0,100,0.3210977982448409,0.021799400220715637
Detector,0.5,10,1,100,0.3414195751773391,0.02248522488630644
Detector,0.5,10,2,100,0.31571697669235105,0.02160397673205925
Detector,0.5,10,3,100,0.28380910657901637,0.02032614976018369
Detector,0.5,10,4,100,0.2733559756401127,0.019863248622195483
Detector,0.5,10,5,100,0.28853198902908006,0.02052812803360029
Detector,0.5,10,6,100,0.3398376279975812,0.022434801459455884
Detector,0.5,10,7,100,0.44397816129325807,0.024686155358791578
Detector,0.5,10,8,100,0.5837040682035025,0.02429936289661834
Detector,0.5,10,9,100,0.6932810738842512,0.02126424264781506
Detector,0.5,10,10,100,0.7393218226124756,0.019272506522144277
Liar,0.5,10,0,100,4.7039930061106014,0.13868208611404803
Liar,0.5,10,1,100,4.422264112724878,0.13789051929233706
Liar,0.5,10,2,100,4.358165805499598,0.12673063409711885
Liar,0.5,10,3,100,4.498787160584964,0.1080573703125151
Liar,0.5,10,4,100,4.84596341075477,0.08461676057099982
Liar,0.5,10,5,100,5.402775907225553,0.05919471657820439
Liar,0.5,10,6,100,6.139411772690995,0.035533725673591206
Liar,0.5,10,7,100,7.009023621710528,0.016789865394653918
Liar,0.5,10,8,100,7.958492357551905,0.004422088781278975
Liar,0.5,10,9,100,8.943921487132643,0.0025123195868211293
Liar,0.5,10,10,100,9.94571328858839,0.004855347441238563
Detector2,0.5,10,0,100,0.46319398035488774,0.024864531691788365
Detector2,0.5,10,1,100,0.3804007573434421,0.02356960211559778
Detector2,0.5,10,2,100,0.23887907255409846,0.01818158612497922
Detector2,0.5,10,3,100,0.1398103649678421,0.012026342681540089
Detector2,0.5,10,4,100,0.10380104810733821,0.009302639051915628
Detector2,0.5,10,5,100,0.11149806320230181,0.009906624510443732
Detector2,0.5,10,6,100,0.15620228482005827,0.013180313103705165
Detector2,0.5,10,7,100,0.24287150703460858,0.018388493810534666
Detector2,0.5,10,8,100,0.3625966967650463,0.023112033226012338
Detector2,0.5,10,9,100,0.4577645219738441,0.02482161643959021
Detector2,0.5,10,10,100,0.49449569449749786,0.024996970262093514
Detector,0.5,11,0,100,0.2872825112448835,0.020475126997771688
Detector,0.5,11,1,100,0.3007923263058139,0.021031630274135064
Detector,0.5,11,2,100,0.2791599119328805,0.020122965550250692
Detector,0.5,11,3,100,0.25636471217420637,0.01906418465260427
Detector,0.5,11,4,100,0.2505497312406245,0.018777456341587534
Detector,0.5,11,5,100,0.2640207922653265,0.019431381351691583
Detector,0.5,11,6,100,0.30615587459296895,0.02124244550451832
Detector,0.5,11,7,100,0.39408834514339464,0.02387827213655353
Detector,0.5,11,8,100,0.523549304927484,0.024944543023743236
Detector,0.5,11,9,100,0.6155471735302673,0.02366488506891663
Detector,0.5,11,10,100,0.6587796077447572,0.022478903616442104
Liar,0.5,11,0,100,4.538332575529251,0.12913962018094463
Liar,0.5,11,1,100,4.2449833343130345,0.123560805775626
Liar,0.5,11,2,100,4.185175456285535,0.10879035887458413
Liar,0.5,11,3,100,4.347465402599096,0.08855895717621211
Liar,0.5,11,4,100,4.732894372462489,0.06598696584794089
Liar,0.5,11,5,100,5.3322543369851445,0.0439361068184982
Liar,0.5,11,6,100,6.104794478443874,0.025217333180821304
Liar,0.5,11,7,100,6.999074493745266,0.011487160127674761
Liar,0.5,11,8,100,7.962908490699907,0.0029431367444421137
Liar,0.5,11,9,100,8.955042404404265,0.0017845484041759704
Liar,0.5,11,10,100,9.958603152926367,0.0031665574155047083
Detector2,0.5,11,0,100,0.39024368283684113,0.023795355084278005
Detector2,0.5,11,1,100,0.31988532675057435,0.021755870448025263
Detector2,0.5,11,2,100,0.19736704790148596,0.01584132963041385
Detector2,0.5,11,3,100,0.11497248572821964,0.010175381325369397
Detector2,0.5,11,4,100,0.08681071092017882,0.007927461138971196
Detector2,0.5,11,5,100,0.09580537893701392,0.008662670830374909
Detector2,0.5,11,6,100,0.1381426309262207,0.011905924444700266
Detector2,0.5,11,7,100,0.21355177042300288,0.016794741177220397
Detector2,0.5,11,8,100,0.31569969901192835,0.02160333990557062
Detector2,0.5,11,9,100,0.43802434957784514,0.024615901875475087
Detector2,0.5,11,10,100,0.4836727009607889,0.02497334193060842
Detector,0.5,12,0,100,0.2928229096912014,0.02070776532511799
Detector,0.5,12,1,100,0.30557825371029557,0.02122001845696618
Detector,0.5,12,2,100,0.2844956620991817,0.020355788034592995
Detector,0.5,12,3,100,0.26317584201031896,0.019391431819247858
Detector,0.5,12,4,100,0.2581323718618549,0.019150005045882795
Detector,0.5,12,5,100,0.2714464455635624,0.019776327275447037
Detector,0.5,12,6,100,0.3142638631277364,0.021550208745976778
Detector,0.5,12,7,100,0.4136766172495455,0.024254827359051854
Detector,0.5,12,8,100,0.575771096974721,0.024425874086324743
Detector,0.5,12,9,100,0.6617143470549884,0.022384846995657876
Detector,0.5,12,10,100,0.7038654158971893,0.020843889220106604
Liar,0.5,12,0,100,4.431802035986149,0.15058263956697185
Liar,0.5,12,1,100,4.160641052280846,0.14344131742501576
Liar,0.5,12,2,100,4.1298854156161315,0.12563682635707024
Liar,0.5,12,3,100,4.324270203983268,0.10127448058856703
Liar,0.5,12,4,100,4.73807567134294,0.07411817164988815
Liar,0.5,12,5,100,5.353227550805252,0.04816361059327272
Liar,0.5,12,6,100,6.1284644978395395,0.026937784117129094
Liar,0.5,12,7,100,7.017507923185868,0.012006859739662971
Liar,0.5,12,8,100,7.975213674968632,0.003026794689408369
Liar,0.5,12,9,100,8.962917246426443,0.0016554745751739246
Liar,0.5,12,10,100,9.962892730675962,0.0031142901072641455
Detector2,0.5,12,0,100,0.32888300774982876,0.02207189749632548
Detector2,0.5,12,1,100,0.27088287541090206,0.019750534322002376
Detector2,0.5,12,2,100,0.16531945892949979,0.013798893542875723
Detector2,0.5,12,3,100,0.09594296727172051,0.008673791430281807
Detector2,0.5,12,4,100,0.07324471569789774,0.006787992732023187
Detector2,0.5,12,5,100,0.0825097765492344,0.007570191332302981
Detector2,0.5,12,6,100,0.1227529472497067,0.010768466119121743
Detector2,0.5,12,7,100,0.19728180633719156,0.01583616952255264
Detector2,0.5,12,8,100,0.3026999990759528,0.021107270963537098
Detector2,0.5,12,9,100,0.4102107887978534,0.02419378975516963
Detector2,0.5,12,10,100,0.4606294983456357,0.02484499635994837
Detector,0.5,13,0,100,0.27003365867961027,0.0197115481859714
Detector,0.5,13,1,100,0.27979082513210785,0.02015079193040021
Detector,0.5,13,2,100,0.26359057164638544,0.01941105821855172
Detector,0.5,13,3,100,0.24810731574942188,0.018655007562103854
Detector,0.5,13,4,100,0.2451826512151226,0.018506811875824612
Detector,0.5,13,5,100,0.25670102197116695,0.01908056072901254
Detector,0.5,13,6,100,0.2926410969680801,0.02070022853333988
Detector,0.5,13,7,100,0.3738813283653052,0.023409408066510002
Detector,0.5,13,8,100,0.5009474407176263,0.024999910235608658
Detector,0.5,13,9,100,0.6114415703422376,0.02375807763996561
Detector,0.5,13,10,100,0.6523397896689309,0.02267925884836259
Liar,0.5,13,0,100,4.258968050153386,0.13126091415036237
Liar,0.5,13,1,100,3.972009262621029,0.11983582292320885
Liar,0.5,13,2,100,3.9440858725397496,0.10041451965520717
Liar,0.5,13,3,100,4.165354075917013,0.0772042825450606
Liar,0.5,13,4,100,4.6228279614375385,0.05381028256209673
Liar,0.5,13,5,100,5.283530504553777,0.033405134619436824
Liar,0.5,13,6,100,6.0952281759348255,0.01798501534769817
Liar,0.5,13,7,100,7.0072414512213514,0.007830071337306755
Liar,0.5,13,8,100,7.977070589183529,0.0019898690586977598
Liar,0.5,13,9,100,8.970399827465974,0.001096769991034249
Liar,0.5,13,10,100,9.971791082560133,0.0019586424727843733
Detector2,0.5,13,0,100,0.2597225713016249,0.019226675725809727
Detector2,0.5,13,1,100,0.21508055659807007,0.016882091077153445
Detector2,0.5,13,2,100,0.12993776115162797,0.011305393937853046
Detector2,0.5,13,3,100,0.07586450495126087,0.007010908183976099
Detector2,0.5,13,4,100,0.05938106446136268,0.005585495364479817
Detector2,0.5,13,5,100,0.06883979163828736,0.006410087472548455
Detector2,0.5,13,6,100,0.10556356555124252,0.009441989917935104
Detector2,0.5,13,7,100,0.17662976435135214,0.014543169069653795
Detector2,0.5,13,8,100,0.28599992146011716,0.020420396638492398
Detector2,0.5,13,9,100,0.35055964295725894,0.022766757968693808
Detector2,0.5,13,10,100,0.39786647728281266,0.023956874353737778
Detector,0.5,14,0,100,0.2468844132635678,0.018593249975107168
Detector,0.5,14,1,100,0.2544413760149312,0.01897009621865596
Detector,0.5,14,2,100,0.24212910822585113,0.01835026031756052
Detector,0.5,14,3,100,0.230674151483385,0.017746358732080532
Detector,0.5,14,4,100,0.22877993234382984,0.017643967490058247
Detector,0.5,14,5,100,0.23803860151915196,0.018137622570595834
Detector,0.5,14,6,100,0.26731799819805546,0.019585908603743988
Detector,0.5,14,7,100,0.3387129615051163,0.02239864912135499
Detector,0.5,14,8,100,0.4730494336302051,0.024927366697234728
Detector,0.5,14,9,100,0.5683160517963263,0.024533291706696166
Detector,0.5,14,10,100,0.6040101393758578,0.023918189090701463
Liar,0.5,14,0,100,4.262839060580447,0.14055171756015444
Liar,0.5,14,1,100,3.974261769141501,0.12659652590919004
Liar,0.5,14,2,100,3.945159988326979,0.10440278754147878
Liar,0.5,14,3,100,4.170675535433567,0.07856973168122065
Liar,0.5,14,4,100,4.634477075252077,0.05334884839792623
Liar,0.5,14,5,100,5.298759744092204,0.03222938042194033
Liar,0.5,14,6,100,6.110207181442859,0.016946346090649284
Liar,0.5,14,7,100,7.018923515949368,0.007257715099595889
Liar,0.5,14,8,100,7.984810169096649,0.0017929365179155884
Liar,0.5,14,9,100,8.974736661696047,9.220689586232793e-4
Liar,0.5,14,10,100,9.974407859501307,0.0017282067725899418
Detector2,0.5,14,0,100,0.21550035688774,0.01690599530689967
Detector2,0.5,14,1,100,0.1790184811066974,0.014697086452894845
Detector2,0.5,14,2,100,0.10692401679405766,0.009549127142668173
Detector2,0.5,14,3,100,0.06210056467612861,0.005824408454303457
Detector2,0.5,14,4,100,0.048912251520592566,0.004651984317177886
Detector2,0.5,14,5,100,0.05756451098441721,0.005425083805954212
Detector2,0.5,14,6,100,0.09114058206969873,0.008283397636969524
Detector2,0.5,14,7,100,0.16190542529700058,0.013569205855639796
Detector2,0.5,14,8,100,0.2737254187138631,0.01987998138637834
Detector2,0.5,14,9,100,0.39978769608140985,0.02399574941433281
Detector2,0.5,14,10,100,0.46575240152291936,0.024882710199855267
Detector,0.5,15,0,100,0.23820190059871646,0.018146175514987567
Detector,0.5,15,1,100,0.24439699605078066,0.018466710437213534
Detector,0.5,15,2,100,0.23496061951287542,0.017975412679100123
Detector,0.5,15,3,100,0.22635394449291688,0.017511783630541438
Detector,0.5,15,4,100,0.22528176268573946,0.01745298900869456
Detector,0.5,15,5,100,0.2332812823277467,0.017886112564326883
Detector,0.5,15,6,100,0.25843167932387157,0.01916447464457152
Detector,0.5,15,7,100,0.32175144868676414,0.021822745395473277
Detector,0.5,15,8,100,0.44083879799186293,0.02464999521769524
Detector,0.5,15,9,100,0.5757684253625279,0.024425914571808306
Detector,0.5,15,10,100,0.6172063896952217,0.023626266221461183
Liar,0.5,15,0,100,4.0173553003863836,0.15501241996615342
Liar,0.5,15,1,100,3.77507752657645,0.13705977527225469
Liar,0.5,15,2,100,3.799284903457575,0.11041075312072288
Liar,0.5,15,3,100,4.077400763224691,0.08072625340083031
Liar,0.5,15,4,100,4.584549169170212,0.05310870880867602
Liar,0.5,15,5,100,5.27831236922512,0.03113573559861934
Liar,0.5,15,6,100,6.106437418417362,0.015974857579005384
Liar,0.5,15,7,100,7.022125556967729,0.006730672499608398
Liar,0.5,15,8,100,7.989197240792234,0.0016864833301209869
Liar,0.5,15,9,100,8.979656786557403,8.045058719078253e-4
Liar,0.5,15,10,100,9.978475887841201,0.0015512895967053615
Detector2,0.5,15,0,100,0.16759445927993594,0.013950655649860182
Detector2,0.5,15,1,100,0.14105087474385064,0.01211555254778452
Detector2,0.5,15,2,100,0.08433512980562267,0.007722271568629145
Detector2,0.5,15,3,100,0.0494814262173123,0.004703301467681298
Detector2,0.5,15,4,100,0.03972564860936499,0.0038147521451930245
Detector2,0.5,15,5,100,0.04770631341329486,0.004543042107380734
Detector2,0.5,15,6,100,0.07734743224369343,0.007136480696900069
Detector2,0.5,15,7,100,0.14150061790318566,0.012147819303620232
Detector2,0.5,15,8,100,0.24701365755949348,0.01859979105385748
Detector2,0.5,15,9,100,0.37579384529806853,0.023457283113415987
Detector2,0.5,15,10,100,0.44922205635475887,0.02474216004391607
Detector,0.5,16,0,100,0.2400713742314305,0.018243710950606295
Detector,0.5,16,1,100,0.24571371512908183,0.018533848532654627
Detector,0.5,16,2,100,0.23794040713928005,0.018132476978967367
Detector,0.5,16,3,100,0.23083604658066678,0.0177550766179675
Detector,0.5,16,4,100,0.23017883090232288,0.017719653670676273
Detector,0.5,16,5,100,0.23755882454615385,0.018112462942640354
Detector,0.5,16,6,100,0.26095610552457155,0.019285801651402024
Detector,0.5,16,7,100,0.3226659730986013,0.021855264290293403
Detector,0.5,16,8,100,0.44665582218268257,0.024715439869299437
Detector,0.5,16,9,100,0.5868621799448503,0.024245496169522842
Detector,0.5,16,10,100,0.6331362281981558,0.02322747447411686
Liar,0.5,16,0,100,3.4843408227473174,0.1220364962370517
Liar,0.5,16,1,100,3.2939021953124246,0.10042149414720569
Liar,0.5,16,2,100,3.408704261191054,0.07538364564859723
Liar,0.5,16,3,100,3.795971228221275,0.05161177093173121
Liar,0.5,16,4,100,4.4062892789642625,0.03208245446298795
Liar,0.5,16,5,100,5.180391812828617,0.017994637737877784
Liar,0.5,16,6,100,6.061582765506189,0.008953797358938993
Liar,0.5,16,7,100,7.007139298718636,0.0037215288143646044
Liar,0.5,16,8,100,7.988295021109546,0.0010095119911759723
Liar,0.5,16,9,100,8.984969082863259,4.63451985850435e-4
Liar,0.5,16,10,100,9.985348898707219,8.621440150228185e-4
Detector2,0.5,16,0,100,0.128615051160188,0.011207321977525022
Detector2,0.5,16,1,100,0.11011921275563233,0.009799297173771211
Detector2,0.5,16,2,100,0.06624965041195971,0.006186063423225283
Detector2,0.5,16,3,100,0.039355650161251365,0.0037806782961636565
Detector2,0.5,16,4,100,0.03217288366092213,0.00311377892178629
Detector2,0.5,16,5,100,0.03933465574811667,0.003778744060529382
Detector2,0.5,16,6,100,0.06521748406393797,0.006096416383630797
Detector2,0.5,16,7,100,0.12313711875911795,0.010797436874282083
Detector2,0.5,16,8,100,0.2196775680103163,0.017141933412338918
Detector2,0.5,16,9,100,0.3517023154701138,0.022800779676307437
Detector2,0.5,16,10,100,0.43162604714606717,0.02453250025711282
Detector,0.5,17,0,100,0.23123862115731098,0.017776732124257656
Detector,0.5,17,1,100,0.23584488833103132,0.018022207697915467
Detector,0.5,17,2,100,0.2304270029062882,0.017733039923791362
Detector,0.5,17,3,100,0.22538943199644226,0.017458903594076338
Detector,0.5,17,4,100,0.22517111721378658,0.017446908518648177
Detector,0.5,17,5,100,0.23123109325629324,0.017776327476779267
Detector,0.5,17,6,100,0.25031029353590145,0.01876550504858723
Detector,0.5,17,7,100,0.3020133040578307,0.0210801268229903
Detector,0.5,17,8,100,0.41411228260795585,0.024262330000118435
Detector,0.5,17,9,100,0.5575038015561415,0.02466933128065919
Detector,0.5,17,10,100,0.612176062886541,0.023741653091527478
Liar,0.5,17,0,100,3.377640765492452,0.14404547939282386
Liar,0.5,17,1,100,3.2319201607386843,0.11824241870442982
Liar,0.5,17,2,100,3.380304769200725,0.08812206029837567
Liar,0.5,17,3,100,3.7897847822289368,0.05955832812083067
Liar,0.5,17,4,100,4.411924086516545,0.03643559273279581
Liar,0.5,17,5,100,5.190204131088024,0.020113951276356963
Liar,0.5,17,6,100,6.071309682952624,0.009876710140332314
Liar,0.5,17,7,100,7.014643386431343,0.004060751833995313
Liar,0.5,17,8,100,7.992980016242482,0.0010374883329377655
Liar,0.5,17,9,100,8.98724897698074,4.525225095819884e-4
Liar,0.5,17,10,100,9.986562328283277,8.982244841019566e-4
Detector2,0.5,17,0,100,0.09405268812635462,0.00852067799825613
Detector2,0.5,17,1,100,0.08299613185671015,0.007610777395353372
Detector2,0.5,17,2,100,0.05085055349251697,0.004826477470202164
Detector2,0.5,17,3,100,0.03086981355329123,0.002991686816447627
Detector2,0.5,17,4,100,0.02583216078380634,0.002516486025304592
Detector2,0.5,17,5,100,0.03218055990626645,0.0031144971470385644
Detector2,0.5,17,6,100,0.05446498804924886,0.005149855312604404
Detector2,0.5,17,7,100,0.10648653949473932,0.009514715640117464
Detector2,0.5,17,8,100,0.19543463134090577,0.015723993621355004
Detector2,0.5,17,9,100,0.28098092295401916,0.02020306438899267
Detector2,0.5,17,10,100,0.34552147032663394,0.022613638386995497
Detector,0.5,18,0,100,0.2260222819474847,0.017493621001073646
Detector,0.5,18,1,100,0.22990572219011612,0.017704908109435726
Detector,0.5,18,2,100,0.2261060080247495,0.017498208115986146
Detector,0.5,18,3,100,0.22244432622204197,0.017296284795366376
Detector,0.5,18,4,100,0.22246859414645956,0.01729763187649574
Detector,0.5,18,5,100,0.22751813647616226,0.017575363405057668
Detector,0.5,18,6,100,0.2433699446165036,0.018414101467386357
Detector,0.5,18,7,100,0.28742567483827197,0.02048121562820359
Detector,0.5,18,8,100,0.38593398594753114,0.023698894443818196
Detector,0.5,18,9,100,0.5078396406507945,0.02499385400344664
Detector,0.5,18,10,100,0.562478973611306,0.024609637785647773
Liar,0.5,18,0,100,3.1944933236373156,0.14613209335084507
Liar,0.5,18,1,100,3.0916888669289664,0.11697024804481634
Liar,0.5,18,2,100,3.282257382508665,0.0847511999160629
Liar,0.5,18,3,100,3.7290831251294154,0.05563630404110498
Liar,0.5,18,4,100,4.3798102085919295,0.03314720573367839
Liar,0.5,18,5,100,5.176782699824929,0.01791270535457134
Liar,0.5,18,6,100,6.068295567499628,0.008663411924969448
Liar,0.5,18,7,100,7.016124034668481,0.003532100875132143
Liar,0.5,18,8,100,7.995447703112066,8.985451848563545e-4
Liar,0.5,18,9,100,8.989462557112175,3.692976940048899e-4
Liar,0.5,18,10,100,9.988466947718331,7.617805043556668e-4
Detector2,0.5,18,0,100,0.07103866142430842,0.00659921700073509
Detector2,0.5,18,1,100,0.06414777548721126,0.00600328383872536
Detector2,0.5,18,2,100,0.039799690441147235,0.003821567508193609
Detector2,0.5,18,3,100,0.024481736820225728,0.002388238138249093
Detector2,0.5,18,4,100,0.020774669191794343,0.0020343082311765855
Detector2,0.5,18,5,100,0.02620763465284198,0.002552079453874514
Detector2,0.5,18,6,100,0.045125108021411765,0.004308883264746768
Detector2,0.5,18,7,100,0.09080134531174355,0.008255646100132106
Detector2,0.5,18,8,100,0.17043232766803415,0.014138514935368999
Detector2,0.5,18,9,100,0.26238568127691875,0.019353943553776596
Detector2,0.5,18,10,100,0.33539051916242435,0.02229037188183838
Detector,0.5,19,0,100,0.22920795262638202,0.01766716670792042
Detector,0.5,19,1,100,0.23263511411541804,0.017851601779592448
Detector,0.5,19,2,100,0.2297313932658899,0.017695488021400294
Detector,0.5,19,3,100,0.22683633810840445,0.017538161382197406
Detector,0.5,19,4,100,0.22697489559625164,0.01754572923653223
Detector,0.5,19,5,100,0.2314048883636976,0.017785666600508225
Detector,0.5,19,6,100,0.2453929130802866,0.01851752312902575
Detector,0.5,19,7,100,0.2857983909305516,0.02041176706720592
Detector,0.5,19,8,100,0.3817047347360742,0.02360062302161374
Detector,0.5,19,9,100,0.5024777134789233,0.024999386093591636
Detector,0.5,19,10,100,0.5671786245796645,0.02454870323995845
Liar,0.5,19,0,100,2.8434861735235537,0.1333763364622934
Liar,0.5,19,1,100,2.815710769134267,0.10295091030361014
Liar,0.5,19,2,100,3.0860216694083977,0.07193884125613684
Liar,0.5,19,3,100,3.6041901760178963,0.04568215065516942
Liar,0.5,19,4,100,4.3092671259743645,0.02648398696670795
Liar,0.5,19,5,100,5.14206470170521,0.014028339189962699
